Local Time,UTC Time,MMSI,IMO,Name,Call Sign,Ship Type,Length,Beam,Draught,SOG,COG,Heading,Latitude,Longitude,Destination,Status,Flag,AIS Ship Type,AIS Status,AIS A,AIS B,AIS C,AIS D
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 15:50,9/7/2025 7:50,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.5,307.8,511,1.273158,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 15:51,9/7/2025 7:51,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,299.4,511,1.273178,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 15:53,9/7/2025 7:53,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,154.2,511,1.273128,103.8688,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 15:54,9/7/2025 7:54,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,11.8,511,1.273178,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 15:56,9/7/2025 7:56,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,292.5,511,1.273197,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 15:57,9/7/2025 7:57,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,95.8,511,1.273218,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 15:58,9/7/2025 7:58,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,131.7,511,1.27317,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 16:00,9/7/2025 8:00,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.9,22.5,511,1.27321,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 16:01,9/7/2025 8:01,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,101.3,511,1.273172,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 16:02,9/7/2025 8:02,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,100.4,511,1.27316,103.8688,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 16:04,9/7/2025 8:04,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,344.8,511,1.273122,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 16:06,9/7/2025 8:06,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.4,22.5,511,1.273125,103.8688,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 16:08,9/7/2025 8:08,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,55.7,511,1.27318,103.8688,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 16:09,9/7/2025 8:09,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,243.4,511,1.273142,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 16:11,9/7/2025 8:11,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,96.5,511,1.273112,103.8688,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 16:14,9/7/2025 8:14,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,129.8,511,1.273098,103.8688,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 16:17,9/7/2025 8:17,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,279.6,511,1.273125,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 16:19,9/7/2025 8:19,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,170.4,511,1.273128,103.8688,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 16:21,9/7/2025 8:21,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,153,511,1.273103,103.8688,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 16:24,9/7/2025 8:24,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,118.8,511,1.273162,103.8688,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 16:30,9/7/2025 8:30,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,317.2,511,1.273152,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 16:39,9/7/2025 8:39,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.3,316.5,511,1.273178,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 16:40,9/7/2025 8:40,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,122,511,1.273155,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 16:42,9/7/2025 8:42,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,17.4,511,1.273188,103.8688,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 16:43,9/7/2025 8:43,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,292.6,511,1.273165,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 16:46,9/7/2025 8:46,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,110.3,511,1.273157,103.8688,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 16:50,9/7/2025 8:50,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,334.7,511,1.273193,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 16:53,9/7/2025 8:53,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,132.3,511,1.273178,103.8688,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 16:54,9/7/2025 8:54,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,293.6,511,1.273167,103.8688,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 16:56,9/7/2025 8:56,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,137.6,511,1.273152,103.8688,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 17:02,9/7/2025 9:02,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,326.4,511,1.273153,103.8688,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 17:03,9/7/2025 9:03,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,221,511,1.273218,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 17:07,9/7/2025 9:07,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,118.3,511,1.273172,103.8688,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 17:09,9/7/2025 9:09,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,294.3,511,1.273227,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 17:11,9/7/2025 9:11,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,350.8,511,1.273173,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 17:12,9/7/2025 9:12,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.3,133.1,511,1.273127,103.8688,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 17:13,9/7/2025 9:13,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.3,110.4,511,1.273077,103.8688,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 17:14,9/7/2025 9:14,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.6,351.4,511,1.27312,103.8688,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 17:15,9/7/2025 9:15,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,285.9,511,1.2732,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 17:16,9/7/2025 9:16,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,325.9,511,1.273215,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 17:17,9/7/2025 9:17,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.5,116.2,511,1.273185,103.8688,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 17:18,9/7/2025 9:18,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,93.1,511,1.273113,103.8688,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 17:20,9/7/2025 9:20,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,258.1,511,1.273202,103.8688,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 17:22,9/7/2025 9:22,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,330.3,511,1.273222,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 17:23,9/7/2025 9:23,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,132.6,511,1.273187,103.8688,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 17:28,9/7/2025 9:28,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,155.9,511,1.273132,103.8688,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 17:29,9/7/2025 9:29,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,107.5,511,1.273127,103.8689,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 17:30,9/7/2025 9:30,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,282.7,511,1.273102,103.8688,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 17:31,9/7/2025 9:31,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,1.2,328.9,511,1.273203,103.8688,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 17:32,9/7/2025 9:32,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,281.3,511,1.273222,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 17:34,9/7/2025 9:34,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,100,511,1.273182,103.8688,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 17:36,9/7/2025 9:36,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.3,119.1,511,1.27307,103.8688,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 17:37,9/7/2025 9:37,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,173.3,511,1.273012,103.8689,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 17:38,9/7/2025 9:38,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.4,311.1,511,1.273062,103.8689,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 17:39,9/7/2025 9:39,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,260,511,1.2731,103.8688,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 17:40,9/7/2025 9:40,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,0,511,1.273152,103.8688,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 17:46,9/7/2025 9:46,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,250.1,511,1.273135,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 17:49,9/7/2025 9:49,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,293.8,511,1.27321,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 17:53,9/7/2025 9:53,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,281.4,511,1.273193,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 17:55,9/7/2025 9:55,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,148.5,511,1.273193,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 17:57,9/7/2025 9:57,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,113.8,511,1.273175,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 17:58,9/7/2025 9:58,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,156,511,1.273122,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 18:02,9/7/2025 10:02,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,295.9,511,1.273232,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 18:05,9/7/2025 10:05,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,128.3,511,1.27314,103.8688,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 18:08,9/7/2025 10:08,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,260.9,511,1.273208,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 18:10,9/7/2025 10:10,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.5,263.1,511,1.273205,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 18:14,9/7/2025 10:14,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,291.4,511,1.27322,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 18:19,9/7/2025 10:19,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.3,114.4,511,1.273182,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 18:20,9/7/2025 10:20,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,148.7,511,1.273157,103.8688,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 18:25,9/7/2025 10:25,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,301.9,511,1.273193,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 18:29,9/7/2025 10:29,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,309.4,511,1.273245,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 18:30,9/7/2025 10:30,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,260.7,511,1.273182,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 18:33,9/7/2025 10:33,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,99.5,511,1.273152,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 18:34,9/7/2025 10:34,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.4,291,511,1.273175,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 18:37,9/7/2025 10:37,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,88,511,1.273143,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 18:41,9/7/2025 10:41,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,294.3,511,1.273192,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 18:44,9/7/2025 10:44,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,271.1,511,1.273202,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 18:45,9/7/2025 10:45,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,266.7,511,1.273158,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 18:47,9/7/2025 10:47,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.3,105.2,511,1.27316,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 18:52,9/7/2025 10:52,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,134.6,511,1.273093,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 18:54,9/7/2025 10:54,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,330.7,511,1.273167,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 18:55,9/7/2025 10:55,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.4,280.2,511,1.27314,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 18:56,9/7/2025 10:56,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,198.5,511,1.27308,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 18:59,9/7/2025 10:59,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.3,319,511,1.273158,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 19:00,9/7/2025 11:00,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.4,49.3,511,1.273105,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 19:01,9/7/2025 11:01,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,109.2,511,1.273042,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 19:02,9/7/2025 11:02,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,79,511,1.273147,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 19:04,9/7/2025 11:04,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,276.5,511,1.273123,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 19:07,9/7/2025 11:07,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,358.1,511,1.273182,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 19:09,9/7/2025 11:09,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,103,511,1.27308,103.8688,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 19:10,9/7/2025 11:10,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,323.3,511,1.2732,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 19:12,9/7/2025 11:12,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,125.3,511,1.27314,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 19:13,9/7/2025 11:13,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,237.4,511,1.273072,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 19:14,9/7/2025 11:14,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,329.5,511,1.27317,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 19:19,9/7/2025 11:19,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,142.4,511,1.273117,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 19:20,9/7/2025 11:20,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,0,511,1.273145,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 19:22,9/7/2025 11:22,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,0,511,1.273128,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 19:23,9/7/2025 11:23,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,12.4,511,1.273082,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 19:24,9/7/2025 11:24,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,6.9,511,1.273145,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 19:30,9/7/2025 11:30,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.4,254.6,511,1.273105,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 19:34,9/7/2025 11:34,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,32.3,511,1.27312,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 19:36,9/7/2025 11:36,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.8,209.6,511,1.273135,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 19:41,9/7/2025 11:41,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.5,218,511,1.273212,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 19:42,9/7/2025 11:42,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,82.2,511,1.273145,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 19:48,9/7/2025 11:48,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,142.1,511,1.273165,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 19:54,9/7/2025 11:54,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,247,511,1.273128,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 19:57,9/7/2025 11:57,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,0,511,1.273153,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 19:59,9/7/2025 11:59,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.3,149.4,511,1.27311,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 20:02,9/7/2025 12:02,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,181.7,511,1.27304,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 20:06,9/7/2025 12:06,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.3,319.7,511,1.273142,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 20:08,9/7/2025 12:08,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,320.2,511,1.273203,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 20:12,9/7/2025 12:12,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,161.2,511,1.273132,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 20:19,9/7/2025 12:19,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,340.8,511,1.273135,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 20:21,9/7/2025 12:21,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,258.3,511,1.273173,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 20:23,9/7/2025 12:23,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,3.9,511,1.273213,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 20:24,9/7/2025 12:24,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,111.3,511,1.273142,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 20:26,9/7/2025 12:26,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,250.1,511,1.273205,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 20:34,9/7/2025 12:34,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.5,159.7,511,1.27313,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 20:38,9/7/2025 12:38,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,313.8,511,1.273175,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 20:40,9/7/2025 12:40,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,287.6,511,1.273228,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
9/7/2025 20:42,9/7/2025 12:42,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,295.2,511,1.27327,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
